id;title;author;authorId;description;img;longitude;latitude;begin;ending;category;subcategories
103;Calamitatum;DemoEM;103;Compañía The Phantom 'Calamitatum' es la famosa historia de Abelardo y Eloísa, narrada desde los ojos de ella, en un monólogo tan lúcido como dramático. Le acompañarán siempre sus cartas (¡qué otra cosa le queda!), todo un 'corpus' epistolar co;;-3.621281890570377;40.39982891410407;2021-11-19T19:00:00.0Z;2021-11-19T23:59:00.0Z;Leisure;TeatroPerformance
104;Campamento urbano de Navidad en Puente de Vallecas;DemoEM;104;;;0;0;2021-12-23T00:00:00.0Z;2022-01-07T23:59:00.0Z;Leisure;Campamentos
105;Campamento urbano de verano. Distrito de Retiro;DemoEM;105;;;-3.665205626185569;40.41586394930115;2021-11-03T00:00:00.0Z;2022-01-07T23:59:00.0Z;Leisure;Campamentos
106;Campamento Urbano Navidad 2021-2022. Distrito de Villaverde;DemoEM;106;;;-3.706057974681441;40.35035079998796;2021-12-23T00:00:00.0Z;2022-01-07T23:59:00.0Z;Leisure;FiestasNavidadesReyes
107;Campamentos urbanos de invierno 2021-22. Distrito San Blas-Caniellejas;DemoEM;107;;;0;0;2021-12-23T00:00:00.0Z;2022-01-07T23:59:00.0Z;Leisure;Campamentos
108;Canción de Rita;DemoEM;108;Por la compañía 'Oniria Teatro'. Rita quiere ser directora de orquesta, su sueño es escribir sus propias canciones y hoy es el día en el que dará su primer concierto, pero algo se lo está impidiendo: las notas se le escapan del pentagrama, son ;;-3.7327010920242043;40.40647389284976;2021-11-12T19:00:00.0Z;2021-11-12T23:59:00.0Z;Leisure;Musica
109;Cante y baile flamenco: Flamenco Concepto;DemoEM;109;Espectáculo de flamenco en directo, donde se muestran diferentes palos del flamenco de una manera tradicional, como en un tablao. Formado por Paola T- y Carmen Cervantes (baile), Juan Fideo (cante), Ricardo Santos (guitarra), Pili Monzón (percu;;-3.7214686777952974;40.48025613358832;2021-11-12T19:00:00.0Z;2021-11-12T23:59:00.0Z;Leisure;DanzaBaile
110;Caperucita Roja;DemoEM;110;Títeres. Compañía Cambiando el Cuento. Una divertida a adaptación de este cuento tradicional. Caperucita y su Abuelita demostrarán de los que son capaces. Los personajes de títeres cobran vida durante la obra y salen al escenario durante la rep;;-3.6544210187969433;40.46088953531134;2021-11-20T12:00:00.0Z;2021-11-20T23:59:00.0Z;Leisure;CuentacuentosTiteresMarionetas
111;Caperucita y sus canciones;DemoEM;111;A las 11:30 y 12:30 horas (50 minutos).;;-3.6985778802913103;40.393432756132874;2021-11-14T00:00:00.0Z;2021-11-14T23:59:00.0Z;Leisure;CursosTalleres
112;Capítulo uno / Lo que no se puede contar;DemoEM;112;;;-3.697259467865366;40.39241367848808;2021-10-15T00:00:00.0Z;2022-01-09T23:59:00.0Z;Leisure;RecitalesPresentacionesActosLiterarios
113;Cara quiere volar;DemoEM;113;Compañía Nuria Colorado. Cara es una niña que quiere aprender a volar para hacer amigos con los que celebrar su cumpleaños, contruye unas alas y pide a diferentes aves que le enseñen a volar. Cuando llega su cumpleaños se da cuenta que ha hecho;;-3.6544210187969433;40.46088953531134;2021-11-27T12:00:00.0Z;2021-11-27T23:59:00.0Z;Leisure;TeatroPerformance
114;Carlos III;DemoEM;114;Conferencia. 'Reyes de España'. Impartidas por Eva María Mera y Belén García Naharro.;;-3.664855511110751;40.42938854032785;2021-11-10T18:00:00.0Z;2021-11-10T23:59:00.0Z;Leisure;ConferenciasColoquios
115;CARLOS I. Infancia y adolescencia. Inicio del reinado;DemoEM;115;Emperador del Sacro Imperio Romano Germánico. Guerra contra los piratas, contra Francia y contra los luteranos. Su testamento: reparto de sus territorios.;;-3.6955325387824014;40.40207279862862;2021-11-16T18:30:00.0Z;2021-11-16T23:59:00.0Z;Leisure;ConferenciasColoquios
116;Carlos Núñez;DemoEM;116;;;-3.698601359753866;40.40596423138839;2022-01-22T19:00:00.0Z;2022-01-22T23:59:00.0Z;Leisure;Musica
117;CARMEN LINARES;DemoEM;117;;;-3.698601359753866;40.40596423138839;2022-01-19T20:00:00.0Z;2022-01-19T23:59:00.0Z;Leisure;Musica
118;Carmen Mora;DemoEM;118;Presenta su espectáculo La Copla en la voz extremeña de Carmen Mora.;;-3.6420353342333227;40.476859845869534;2021-11-20T19:00:00.0Z;2021-11-20T23:59:00.0Z;Leisure;Musica
119;Carmen y Lola;DemoEM;119;;;-3.701141063083806;40.366768324753416;2021-11-26T18:30:00.0Z;2021-11-26T23:59:00.0Z;Leisure;CineActividadesAudiovisuales
120;CARTOON CLASSICS;DemoEM;120;;;-3.710182353581842;40.42802889001877;2021-11-13T12:00:00.0Z;2021-11-13T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
121;Casa de muñecas;DemoEM;121;Compañía: Kermes Teatro. La obra muestra la vida de una mujer de clase media ahogada en un mundo cerrado, claramente delimitado por las convenciones sociales. Nora rompe con todo y decide que lo más importante es vivir su individualidad, descub;;-3.6420353342333227;40.476859845869534;2021-11-26T19:00:00.0Z;2021-11-26T23:59:00.0Z;Leisure;TeatroPerformance
122;Celeste;DemoEM;122;Edad recomendada a partir de 4 años. Teatro cuento. Compañía Sonrisas Mágicas. Aforo máximo limitado hasta completar el mismo según normativa Covid19. Con la colaboración de la Asociación de Vecinos del Pozo de Tío Raimundo.;;-3.6602546064905397;40.3735856436473;2021-11-28T12:00:00.0Z;2021-11-28T23:59:00.0Z;Leisure;CuentacuentosTiteresMarionetas
123;Celeste: teatro-cuento por la diversidad y contra la violencia de género;DemoEM;123;Teatro-cuento infantil. A cargo de la Compañía Sonrisas Mágicas  Margarita es un hada que vive feliz en el bosque. Un día conoce a Celeste, una sirena triste que desearía tener piernas para escapar lejos del mar. El hada intentará ayudar a Cele;;-3.6880070256093758;40.49504564211655;2021-11-26T18:00:00.0Z;2021-11-26T23:59:00.0Z;Leisure;CuentacuentosTiteresMarionetas
124;Cena para dos;DemoEM;124;Teatro de Santiago Moncada. A cargo de Ateneo de Pozuelo Asociación Cultural. Dirección: Terencio Tofanes. Con Milagros Morón (Emi), Encarna Espejo (Berta) y Joaquín García-Tapia (Pedro). El mundo se pone al derecho, cuando nos encontramos con ;;-3.6933504628706095;40.48106787416528;2021-11-18T19:00:00.0Z;2021-11-18T23:59:00.0Z;Leisure;TeatroPerformance
125;Cena para dos, de Santiago Moncada;DemoEM;125;Compañía MedeaTeatro.  Cena para dos es una exquisita comedia. Es el encuentro de dos adultos mayores que llevan una vida solitaria añorando a sus cónyuges ya fallecidos. Al redescubrir su capacidad de amar y la felicidad de poder compartir los;;-3.6544210187969433;40.46088953531134;2021-11-20T19:00:00.0Z;2021-11-20T23:59:00.0Z;Leisure;TeatroPerformance
126;Cenicienta;DemoEM;126;Títeres Compañía Cambiando el cuento. ¿Conseguirá Cenicienta volver antes de las campanadas? Ven y descúbrelo.;;-3.650568266584691;40.46498334634005;2021-11-19T18:30:00.0Z;2021-11-19T23:59:00.0Z;Leisure;CuentacuentosTiteresMarionetas
127;Centenario del nacimiento de Fernando Fernán Gómez;DemoEM;127;;;-3.6899208519663427;40.424926347610764;2021-08-28T00:00:00.0Z;2021-12-31T23:59:00.0Z;Leisure;ActividadesCalleArteUrbano
128;Century Rock;DemoEM;128;Century Rock es un espectáculo de humor y música en vivo, pensado para toda la familia. Un recorrido a lo largo de los principales hitos históricos del siglo XX, al ritmo de las canciones que marcaron cada década. La historia del siglo XX, a tr;;-3.6772826298329093;40.402190438836826;2021-11-20T18:00:00.0Z;2021-11-20T23:59:00.0Z;Leisure;ActividadesDeportivas
129;Chambéate;DemoEM;129;¿Te aburres en casa? ¿No sabes que hacer? Pásate por nuestro Centro y disfruta de todas las posibilidad que tendrás aquí para divertirte. Música, wifi, Play Station, Juegos de mesa y mucho más. ¡Te esperamos!   Fecha y hora de celebración:  de ;;-3.703467785151993;40.44661949643803;2021-11-02T16:00:00.0Z;2021-11-27T23:59:00.0Z;Leisure;CineActividadesAudiovisuales
130;Charlas con Mozart;DemoEM;130;Este espectáculo, lleno de luces y sombras, de alegría y tristeza, y lleno de personajes pertenecientes a la vida y obra del compositor, intenta resumir en unos minutos la ingente figura del creador de Salzburgo, con la figura disparatada de Pa;;-3.7562667464373223;40.39552931214334;2021-11-13T12:00:00.0Z;2021-11-13T23:59:00.0Z;Leisure;TeatroPerformance
131;Charla-taller. ¿Quieres compostar? Combate el cambio climático;DemoEM;131;Asociación de Compostaje Comunitario de Hortaleza. Sala de usos múltiples. Entrada libre hasta completar aforo. Charla taller sobre compostaje: qué es, cómo compostar, por qué, etc... Dirigido a cualquier persona interesada en el compostaje y l;;-3.655261744717257;40.49035310157377;2021-11-20T12:00:00.0Z;2021-11-20T23:59:00.0Z;Leisure;CursosTalleres
132;Ciberseguridad: alerta a la violencia machista en el mundo digital;DemoEM;132;;;-3.668092320219012;40.40254931370529;2021-11-30T11:00:00.0Z;2021-11-30T23:59:00.0Z;Leisure;EnLinea
133;CICLO ARTelier Comestible: Pintar con chocolate;DemoEM;133;;;-3.6292874542291638;40.44774002225867;2021-10-10T00:00:00.0Z;2021-12-12T23:59:00.0Z;Leisure;CursosTalleres
134;CICLO ARTelier Comestible: Vía láctea;DemoEM;134;;;-3.6292874542291638;40.44774002225867;2021-10-02T00:00:00.0Z;2021-12-19T23:59:00.0Z;Leisure;Exposiciones
135;Ciclo de Conferencias Historia y Arte - Online;DemoEM;135;;;-3.6940501846610894;40.35639654251886;2021-11-03T00:00:00.0Z;2021-11-24T23:59:00.0Z;Leisure;Historia
136;Ciclo Jazz Chamartín: Solo Moisés;DemoEM;136;Concierto. Moisés P. Sánchez es reconocido como uno de los principales valores de la escena musical española y europea. Con un lenguaje propio y una rica combinación de las más diversas influencias, sus creaciones trascienden las habituales fro;;-3.6762309620097398;40.44810636195716;2021-11-12T19:00:00.0Z;2021-11-12T23:59:00.0Z;Leisure;Musica
137;Ciclo Jóvenes Talentos del Centro Superior Katarina Gurska.;DemoEM;137;Concierto a cargo de solistas y agrupaciones de Grado Superior del Centro Superior de Música Katarina Gurska. Programa a determinar.;;-3.6762309620097398;40.44810636195716;2021-11-10T19:00:00.0Z;2021-11-10T23:59:00.0Z;Leisure;Musica
138;Ciclo literario. Los autores tienen la palabra;DemoEM;138;Entrada libre hasta completar aforo. Dirigido por Basilio Rodríguez Cañada. Profesor, escritor, gestor cultural y editor que se encargará de presentar y coordinar cada jornada. Se recomienda confirmar asistencia mientras se mantengan las medida;;-3.655261744717257;40.49035310157377;2021-11-22T19:00:00.0Z;2021-11-22T23:59:00.0Z;Leisure;RecitalesPresentacionesActosLiterarios
139;Cine en lata;DemoEM;139;;;-3.6292874542291638;40.44774002225867;2021-11-14T11:00:00.0Z;2021-11-14T23:59:00.0Z;Leisure;CineActividadesAudiovisuales
140;Cine fórum: Te doy mis ojos;DemoEM;140;;;-3.6762309620097398;40.44810636195716;2021-11-23T18:00:00.0Z;2021-11-23T23:59:00.0Z;Leisure;None
141;Cine infantil: 'Espías con disfraz';DemoEM;141;;;-3.651841641389484;40.42342659084215;2021-11-19T18:00:00.0Z;2021-11-19T23:59:00.0Z;Leisure;CineActividadesAudiovisuales
142;Cine mudo y primeros años del sonoro;DemoEM;142;En esta tercera sesión comenzaremos el recorrido (cronológico) por aquellos compositores que hay a lo largo de la historia de las bandas sonoras. Conoceremos su origen, puesto que empezaremos ya por la música utilizada en la época muda, y abord;;-3.6105662311927453;40.433291625973624;2021-11-24T18:30:00.0Z;2021-11-24T23:59:00.0Z;Leisure;ConferenciasColoquios
143;Cinefórum 'Wilbur se quiere suicidar';DemoEM;143;;;-3.699722994908341;40.426642215368176;2021-11-26T18:00:00.0Z;2021-11-26T23:59:00.0Z;Leisure;CineActividadesAudiovisuales
144;Cinefórum: 'Todo pasa en Tel Aviv';DemoEM;144;;;-3.651841641389484;40.42342659084215;2021-11-11T18:00:00.0Z;2021-11-11T23:59:00.0Z;Leisure;CineActividadesAudiovisuales
145;Circo de cerca;DemoEM;145;;;-3.698601359753866;40.40596423138839;2021-10-13T00:00:00.0Z;2021-11-10T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
146;Circo Price en Navidad;DemoEM;146;;;-3.698601359753866;40.40596423138839;2021-11-26T00:00:00.0Z;2022-01-09T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
147;Circoland;DemoEM;147;;;-3.6866519471003647;40.41878362561595;2021-11-20T12:30:00.0Z;2021-11-21T23:59:00.0Z;Leisure;CuentacuentosTiteresMarionetas
148;Círculo de lectoras;DemoEM;148;Tanto si eres una apasionada de los libros como si quieres recuperar o estimular en ti el hábito de la lectura este es tu espacio. En él, y de la pluma de grandes mujeres escritoras de todos los tiempos y estilos, descubriremos historias con la;;-3.6501714580414126;40.46155641637237;2021-11-17T18:30:00.0Z;2021-11-17T23:59:00.0Z;Leisure;EnLinea
149;Ciudad sostenible;DemoEM;149;;;-3.710182353581842;40.42802889001877;2021-12-28T00:00:00.0Z;2022-01-04T23:59:00.0Z;Leisure;CursosTalleres
150;Ciudadanas. Ruta Madrid ciudad de las mujeres;DemoEM;150;¿Qué es una ciudad? ¿Qué son los símbolos culturales? ¿Cómo se estructuran y operan en cada quien construyendo realidad? ¿Qué símbolos nos rodean? ¿Qué memoria tenemos y se nos da de la ciudad? ¿Dónde están las mujeres? El proyecto MADRID, CIUD;;-3.699005654074825;40.39307289237465;2021-11-11T17:30:00.0Z;2021-11-11T23:59:00.0Z;Leisure;ExcursionesItinerariosVisitas
151;Clausura XXVII Semana Cultural del Centro Cultural Castellano-Manchego de Latina. Ballet ARA de Madrid;DemoEM;151;XXVII Semana Cultural del Centro Cultural Castilla la Mancha de Latina. Acto de clausura XXVII Semana Cultural del Centro Cultural Castellano-Manchego de Latina, con la intervención de Don Pedro Rosillo (Presidente del Centro Cultural Castellan;;-3.7562667464373223;40.39552931214334;2021-11-20T18:00:00.0Z;2021-11-20T23:59:00.0Z;Leisure;FolcloreEtnica
152;Club de empleo;DemoEM;152;Las redes de apoyo social en el proceso de búsqueda de empleo, son sin duda una de las estrategias más eficaces para conocer la realidad del mercado laboral actual, los recursos formativos y comunitarios a nuestro alcance, y encontrar un entorn;;-3.592395079190456;40.473659104975354;2021-11-15T12:00:00.0Z;2021-11-29T23:59:00.0Z;Leisure;EnLinea
153;Club de empleo 'Ítaca';DemoEM;153;Ítaca es un grupo autónomo de mujeres, interesadas en mejorar su relación con el empleo. Este grupo se reúne todos los viernes para apoyarse mutuamente y compartir saberes, experiencias, información, así como miedos, incertidumbres e insegurida;;-3.668092320219012;40.40254931370529;2021-11-05T11:00:00.0Z;2021-11-26T23:59:00.0Z;Leisure;CursosTalleres
154;CLUB DE eSPORTS MOVISTAR RIDERS;DemoEM;154;También a las 17 horas.;;-3.6958072892892155;40.391054868587204;2021-11-27T16:00:00.0Z;2021-11-27T23:59:00.0Z;Leisure;None
155;Club de lectura La Sal: Celia en la revolución;DemoEM;155;¿Te gusta la literatura y te apetece leer obras escritas por mujeres con otras mujeres que comparten esta misma afición? En el Club de Lectura La Sal, nos reunimos el primer y tercer jueves del mes para comentar obras (ensayo, narrativa…) elegi;;-3.668092320219012;40.40254931370529;2021-11-04T17:00:00.0Z;2021-11-18T23:59:00.0Z;Leisure;CursosTalleres
156;Club de lectura temática 'El viajero';DemoEM;156;;;-3.6772826298329093;40.402190438836826;2021-10-07T12:00:00.0Z;2021-12-23T23:59:00.0Z;Leisure;ConferenciasColoquios
157;Club de lectura temática 'Introducción a la Mitología';DemoEM;157;;;-3.6772826298329093;40.402190438836826;2021-10-07T10:30:00.0Z;2021-12-23T23:59:00.0Z;Leisure;Literatura
158;Club de lectura temática 'Las Mejores Historias Jamás Contadas';DemoEM;158;;;-3.6772826298329093;40.402190438836826;2021-10-06T12:00:00.0Z;2021-12-22T23:59:00.0Z;Leisure;Literatura
159;Club de lectura. Especial 25N;DemoEM;159;Escucharnos leer, debatir, intercambiar opiniones, formas de entender las historias de distintas autoras y mucho más… Ven a formar parte de nuestros encuentros lectores para descubrir cómo nos podemos relacionar colectivamente con personajes, i;;-3.6292460351699867;40.37128211425518;2021-11-16T16:30:00.0Z;2021-11-30T23:59:00.0Z;Leisure;CursosTalleres
160;Club de lectura: libres y libros;DemoEM;160;Leer puede ser de gran apoyo y compartirlo con otras mujeres, una forma de mantener vínculos compartiendo intereses comunes. En este grupo, se descubrirán autoras y a nosotras mismas como lectoras, poniendo en valor la creación literaria de otr;;-3.6538891267077664;40.41087442118042;2021-11-29T18:30:00.0Z;2021-11-29T23:59:00.0Z;Leisure;EnLinea
161;Clubes de lectura;DemoEM;161;;;0;0;2021-02-01T00:00:00.0Z;2021-12-31T23:59:00.0Z;Leisure;ClubesLectura
162;Coaching Profesional- gestión de miedos e inseguridades;DemoEM;162;Exploraremos y compartiremos cómo asistir esos miedos e inseguridades que nos aparecen en el proceso de búsqueda de empleo para que no nos paralicen y nos dificulten lo menos posible nuestro desarrollo profesional. Jueves 18 de noviembre de 10 ;;-3.721622686264932;40.395326406887946;2021-11-18T10:00:00.0Z;2021-11-18T23:59:00.0Z;Leisure;EnLinea
163;Colectivo por el Amor al Arte. Pintura.;DemoEM;163;Óleos Variados, por el Colectivo por el Amor al Arte.;;-3.749110841406562;40.40159394334669;2021-11-02T00:00:00.0Z;2021-11-30T23:59:00.0Z;Leisure;Exposiciones
164;Colette;DemoEM;164;Dirección: Wash Westmoreland. País: Reino Unido. Año: 2018. Calificación: no recomendada para menores de 12 años. Duración: 112 minutos. Género: drama biográfico. Cuenta la historia de Sidone-Gabrielle Colette, autora de las polémicas novelas q;;-3.6955325387824014;40.40207279862862;2021-11-26T18:30:00.0Z;2021-11-26T23:59:00.0Z;Leisure;CineActividadesAudiovisuales
165;Colita Flamenco;DemoEM;165;;;-3.7001663599562105;40.41482868269558;2021-10-27T00:00:00.0Z;2022-04-24T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
166;COMA’21. Falla Ensemble;DemoEM;166;Falla Ensemble  Carmen Ojeda, flauta, José Luis Pascual, oboe, Pablo Blanco,  clarinetes, Pablo Araya, violín, Judit Díaz, violonchelo, Silvia Márquez, clave. Nino Díaz, dir.  Obras de Jacobo Durán-Loriga, Graciela Jiménez, Rafael Blázquez, Kai;;-3.692206111679657;40.419011767401095;2021-11-14T12:00:00.0Z;2021-11-14T23:59:00.0Z;Leisure;Musica
167;COMA’21. Orquesta de Cambra Catalana;DemoEM;167;Orquesta de Cambra Catalana  Jesús Ángel León, violín solista, Joan Pàmies, dir.  Obras de Ramón Paús, Antonio Blanco Tejero, Alonso Monreal, Juan Luis Madrigal, Cruz López de Rego y Pablo Rivière   Consulta toda la programación del festival CO;;-3.692206111679657;40.419011767401095;2021-11-21T12:00:00.0Z;2021-11-21T23:59:00.0Z;Leisure;Musica
168;COMA’21. Solistas de la Orquesta Sinfónica de Madrid;DemoEM;168;Solistas de la Orquesta Sinfónica de Madrid: Pilar Constancio, flauta, Luis Miguel Méndez, clarinete, Juan  José Rubio, percusión, Vera Paskaleva, violín, Josefa Lafarga, viola, Susana Cermeño, arpa. Manuel Martínez Burgos, dir.  Obras de Consu;;-3.692206111679657;40.419011767401095;2021-11-28T12:00:00.0Z;2021-11-28T23:59:00.0Z;Leisure;Musica
169;Combo música moderna MontalBand, de la EEMM 'M. V. Montalbán;DemoEM;169;Directora agrupación: Isabel Fernández. Versiones de temas pop/rock: Hard to handle, Black Crowes Can´t get enough, Bad Company Walking by myself, Gary Moore House of the Rising Sun, The Animals Layla, Derek and the Dominos Maybe I'm a Leo, Dee;;-3.700271645324868;40.45907130615822;2021-11-19T19:00:00.0Z;2021-11-19T23:59:00.0Z;Leisure;Musica
